id,retention,Usage
96842,1.0,Public
133535,1.0,Public
99290,1.0,Public
33651,1.0,Public
74808,1.0,Public
60680,1.0,Public
136107,1.0,Public
2956,1.0,Public
81014,1.0,Public
51571,1.0,Public
66831,1.0,Public
40825,1.0,Public
3832,1.0,Public
134093,1.0,Public
129035,1.0,Public
27377,1.0,Public
63067,1.0,Public
104465,1.0,Public
3910,1.0,Public
90865,1.0,Public
12521,1.0,Public
93237,1.0,Public
102546,1.0,Public
18131,1.0,Public
84703,0.0,Public
39509,1.0,Public
88466,1.0,Public
74245,1.0,Public
109348,1.0,Public
67241,1.0,Public
78224,0.0,Public
84103,1.0,Public
62208,0.0,Public
3943,1.0,Public
136698,0.0,Public
106944,1.0,Public
71387,1.0,Public
135113,1.0,Public
75387,1.0,Public
87506,1.0,Public
109257,0.0,Public
31821,1.0,Public
82086,1.0,Public
142584,1.0,Public
75244,1.0,Public
96296,1.0,Public
106173,1.0,Public
2439,1.0,Public
132744,1.0,Public
12517,1.0,Public
112343,1.0,Public
68863,1.0,Public
7091,1.0,Public
33676,1.0,Public
107190,1.0,Public
51534,1.0,Public
74648,1.0,Public
116633,1.0,Public
39254,1.0,Public
98775,1.0,Public
61954,1.0,Public
40690,1.0,Public
126795,0.0,Public
97182,1.0,Public
8720,0.0,Public
39979,1.0,Public
139274,1.0,Public
42232,1.0,Public
124334,1.0,Public
14273,1.0,Public
137961,1.0,Public
5959,1.0,Public
90142,1.0,Public
93104,1.0,Public
103070,1.0,Public
43316,1.0,Public
35216,1.0,Public
108985,1.0,Public
85619,1.0,Public
46789,1.0,Public
47203,1.0,Public
33133,1.0,Public
30128,1.0,Public
75259,1.0,Public
47571,1.0,Public
73660,1.0,Public
44218,1.0,Public
119925,1.0,Public
101359,0.0,Public
80239,1.0,Public
100988,1.0,Public
115363,1.0,Public
64116,1.0,Public
138600,1.0,Public
65759,1.0,Public
98666,1.0,Public
87196,1.0,Public
46607,1.0,Public
86647,1.0,Public
34403,1.0,Public
43049,1.0,Public
128238,1.0,Public
49355,1.0,Public
13471,1.0,Public
25338,1.0,Public
84876,1.0,Public
92897,0.0,Public
33169,1.0,Public
13327,1.0,Public
62441,1.0,Public
16209,1.0,Public
9151,1.0,Public
83422,1.0,Public
79744,1.0,Public
75987,1.0,Public
71937,0.0,Public
104229,1.0,Public
136677,1.0,Public
49285,1.0,Public
130929,1.0,Public
127565,1.0,Public
131089,1.0,Public
81955,1.0,Public
2797,1.0,Public
45551,1.0,Public
47074,1.0,Public
93938,1.0,Public
108025,1.0,Public
129704,1.0,Public
5488,1.0,Public
119771,1.0,Public
10930,1.0,Public
128173,1.0,Public
139722,1.0,Public
106208,1.0,Public
108645,1.0,Public
109567,1.0,Public
21895,1.0,Public
101044,0.0,Public
115838,1.0,Public
117343,1.0,Public
101663,1.0,Public
6958,1.0,Public
79846,1.0,Public
59059,1.0,Public
97821,1.0,Public
139536,1.0,Public
88838,1.0,Public
114304,1.0,Public
40815,1.0,Public
65937,1.0,Public
108272,1.0,Public
92282,1.0,Public
12446,1.0,Public
74814,1.0,Public
13005,1.0,Public
133880,1.0,Public
70828,1.0,Public
47415,0.0,Public
119669,1.0,Public
29664,1.0,Public
138839,0.0,Public
599,1.0,Public
32746,1.0,Public
117008,1.0,Public
60872,1.0,Public
37975,1.0,Public
24543,1.0,Public
103470,1.0,Public
129143,0.0,Public
122260,1.0,Public
48820,1.0,Public
90807,1.0,Public
118621,1.0,Public
95603,1.0,Public
34183,1.0,Public
102233,1.0,Public
140992,1.0,Public
133725,1.0,Public
70988,1.0,Public
84372,1.0,Public
28867,1.0,Public
110583,1.0,Public
75450,1.0,Public
38593,1.0,Public
73090,1.0,Public
67699,1.0,Public
40067,1.0,Public
34537,1.0,Public
96824,1.0,Public
93792,1.0,Public
5366,1.0,Public
83151,1.0,Public
74227,1.0,Public
26195,1.0,Public
134984,1.0,Public
18712,1.0,Public
93149,0.0,Public
87116,1.0,Public
97725,1.0,Public
11081,1.0,Public
57231,1.0,Public
129216,1.0,Public
104672,1.0,Public
65192,1.0,Public
129981,1.0,Public
49252,1.0,Public
33734,0.0,Public
104723,1.0,Public
93811,1.0,Public
34610,1.0,Public
88320,1.0,Public
126817,1.0,Public
47798,1.0,Public
23880,1.0,Public
12648,1.0,Public
33858,1.0,Public
86461,0.0,Public
118656,1.0,Public
103250,1.0,Public
37885,0.0,Public
137306,1.0,Public
8907,1.0,Public
83066,1.0,Public
11200,1.0,Public
80125,1.0,Public
139236,1.0,Public
96117,1.0,Public
73297,1.0,Public
20058,0.0,Public
117582,1.0,Public
125885,1.0,Public
42305,1.0,Public
95269,1.0,Public
135430,1.0,Public
90495,1.0,Public
62937,1.0,Public
26199,1.0,Public
84696,1.0,Public
19257,1.0,Public
64020,1.0,Public
114869,1.0,Public
112901,1.0,Public
36380,1.0,Public
89779,1.0,Public
87722,1.0,Public
12485,1.0,Public
134118,1.0,Public
54386,1.0,Public
128485,1.0,Public
137618,1.0,Public
117324,1.0,Public
13041,1.0,Public
112840,1.0,Public
91421,1.0,Public
20336,1.0,Public
51897,1.0,Public
14804,1.0,Public
92560,1.0,Public
88192,1.0,Public
112768,1.0,Public
61087,1.0,Public
127196,1.0,Public
9735,1.0,Public
85737,1.0,Public
84106,1.0,Public
22177,1.0,Public
109793,1.0,Public
42961,0.0,Public
99297,1.0,Public
52974,1.0,Public
7492,1.0,Public
89613,1.0,Public
121554,1.0,Public
105332,1.0,Public
36356,1.0,Public
11442,1.0,Public
32048,1.0,Public
60876,1.0,Public
3407,1.0,Public
74446,0.0,Public
49465,1.0,Public
24831,0.0,Public
141051,1.0,Public
45143,0.0,Public
43778,1.0,Public
541,0.0,Public
33430,1.0,Public
21110,1.0,Public
42239,1.0,Public
66527,1.0,Public
103035,1.0,Public
29826,1.0,Public
100291,1.0,Public
113721,1.0,Public
102882,1.0,Public
86551,0.0,Public
60026,0.0,Public
106792,1.0,Public
124438,1.0,Public
77584,1.0,Public
56129,1.0,Public
28730,0.0,Public
33696,1.0,Public
20623,1.0,Public
121735,1.0,Public
136944,1.0,Public
82760,1.0,Public
136930,1.0,Public
29516,1.0,Public
48016,1.0,Public
9541,1.0,Public
22625,0.0,Public
122035,1.0,Public
29618,1.0,Public
5924,1.0,Public
60323,1.0,Public
36073,1.0,Public
116670,1.0,Public
39004,1.0,Public
6849,1.0,Public
84857,1.0,Public
44543,1.0,Public
111957,1.0,Public
140438,1.0,Public
8658,1.0,Public
78246,1.0,Public
101934,1.0,Public
63918,1.0,Public
122251,1.0,Public
29052,1.0,Public
103047,0.0,Public
107897,1.0,Public
136917,1.0,Public
55187,1.0,Public
137723,1.0,Public
38201,1.0,Public
83727,1.0,Public
35575,1.0,Public
8632,1.0,Public
34019,0.0,Public
53795,1.0,Public
16825,0.0,Public
108027,1.0,Public
41335,0.0,Public
139478,1.0,Public
50923,1.0,Public
127787,0.0,Public
21058,1.0,Public
13001,1.0,Public
47892,1.0,Public
68063,1.0,Public
1715,0.0,Public
46262,1.0,Public
71236,1.0,Public
133782,1.0,Public
68499,1.0,Public
138932,1.0,Public
31570,1.0,Public
22956,1.0,Public
130605,1.0,Public
23074,1.0,Public
120931,1.0,Public
104206,1.0,Public
27269,1.0,Public
90766,1.0,Public
139297,1.0,Public
51154,1.0,Public
61914,1.0,Public
71774,1.0,Public
81436,1.0,Public
4982,1.0,Public
9786,1.0,Public
93152,1.0,Public
22404,1.0,Public
10473,1.0,Public
21241,1.0,Public
132767,1.0,Public
27010,1.0,Public
121601,1.0,Public
85098,1.0,Public
91159,1.0,Public
33770,1.0,Public
39408,1.0,Public
66070,1.0,Public
85341,1.0,Public
76847,1.0,Public
46434,1.0,Public
51100,1.0,Public
9205,1.0,Public
42255,1.0,Public
68912,1.0,Public
53891,1.0,Public
87840,1.0,Public
118762,1.0,Public
124768,1.0,Public
77689,1.0,Public
103262,1.0,Public
93935,1.0,Public
93080,1.0,Public
17471,1.0,Public
41062,1.0,Public
107265,1.0,Public
86179,1.0,Public
72846,1.0,Public
31191,1.0,Public
60591,1.0,Public
114748,1.0,Public
92699,1.0,Public
21821,1.0,Public
110092,0.0,Public
138988,1.0,Public
78110,1.0,Public
90417,1.0,Public
72081,0.0,Public
14753,1.0,Public
122337,1.0,Public
106429,1.0,Public
140398,1.0,Public
8420,1.0,Public
50920,1.0,Public
48495,1.0,Public
11194,1.0,Public
139654,1.0,Public
98257,0.0,Public
66210,1.0,Public
22936,1.0,Public
133691,1.0,Public
27492,0.0,Public
41343,1.0,Public
25225,1.0,Public
53373,1.0,Public
86460,1.0,Public
36387,1.0,Public
49425,1.0,Public
7671,1.0,Public
36482,1.0,Public
77396,1.0,Public
139237,0.0,Public
94299,1.0,Public
49176,1.0,Public
4493,1.0,Public
113370,1.0,Public
76484,1.0,Public
11020,1.0,Public
131275,1.0,Public
73021,1.0,Public
7958,1.0,Public
53908,1.0,Public
10194,1.0,Public
57362,1.0,Public
14150,1.0,Public
30474,1.0,Public
94793,1.0,Public
105864,1.0,Public
54189,1.0,Public
110888,1.0,Public
18403,1.0,Public
43293,1.0,Public
66263,1.0,Public
28580,1.0,Public
136558,1.0,Public
75581,1.0,Public
122132,1.0,Public
120497,1.0,Public
94311,1.0,Public
42725,1.0,Public
72061,1.0,Public
142841,1.0,Public
141313,1.0,Public
138126,1.0,Public
113584,1.0,Public
119383,1.0,Public
64543,1.0,Public
104219,1.0,Public
5345,1.0,Public
97996,1.0,Public
134601,1.0,Public
57419,1.0,Public
40058,1.0,Public
38358,1.0,Public
12334,1.0,Public
58341,1.0,Public
3657,1.0,Public
74897,1.0,Public
35659,1.0,Public
20286,1.0,Public
72313,1.0,Public
113556,1.0,Public
24278,1.0,Public
6918,1.0,Public
5933,0.0,Public
55271,1.0,Public
76694,1.0,Public
129123,1.0,Public
140874,1.0,Public
135531,1.0,Public
93269,1.0,Public
140934,1.0,Public
105503,1.0,Public
66981,1.0,Public
33368,1.0,Public
133826,1.0,Public
25228,1.0,Public
21658,1.0,Public
43353,1.0,Public
86869,1.0,Public
100244,1.0,Public
68026,1.0,Public
107741,1.0,Public
26146,1.0,Public
87083,1.0,Public
48011,1.0,Public
17,1.0,Public
43166,1.0,Public
17345,1.0,Public
36259,1.0,Public
69108,1.0,Public
42968,1.0,Public
102968,1.0,Public
91835,1.0,Public
127235,1.0,Public
102762,1.0,Public
96727,1.0,Public
2048,1.0,Public
32827,1.0,Public
53410,1.0,Public
88439,0.0,Public
28353,0.0,Public
61895,1.0,Public
9496,1.0,Public
38886,1.0,Public
47225,0.0,Public
63958,1.0,Public
80183,1.0,Public
132959,1.0,Public
129154,0.0,Public
102129,1.0,Public
25636,1.0,Public
124984,1.0,Public
102840,0.0,Public
74017,1.0,Public
103642,1.0,Public
52591,1.0,Public
73696,1.0,Public
76362,1.0,Public
101716,1.0,Public
60456,1.0,Public
94522,1.0,Public
106431,1.0,Public
35638,1.0,Public
103223,1.0,Public
122566,0.0,Public
68188,1.0,Public
31634,1.0,Public
105520,1.0,Public
31537,1.0,Public
125163,1.0,Public
90817,1.0,Public
90555,1.0,Public
114708,1.0,Public
97018,1.0,Public
121547,1.0,Public
119841,1.0,Public
114803,1.0,Public
99378,1.0,Public
26380,1.0,Public
89129,1.0,Public
85744,1.0,Public
57453,1.0,Public
20991,1.0,Public
83935,1.0,Public
118440,1.0,Public
24292,1.0,Public
28443,1.0,Public
135479,1.0,Public
98249,1.0,Public
67865,1.0,Public
45801,1.0,Public
119421,1.0,Public
115822,0.0,Public
1752,0.0,Public
18903,1.0,Public
128962,1.0,Public
45139,1.0,Public
121776,1.0,Public
20598,1.0,Public
17005,1.0,Public
62262,1.0,Public
56064,1.0,Public
118037,1.0,Public
17272,0.0,Public
23132,1.0,Public
101322,1.0,Public
10239,1.0,Public
85125,1.0,Public
73194,1.0,Public
33748,1.0,Public
4449,1.0,Public
1191,1.0,Public
98402,1.0,Public
4110,1.0,Public
121244,1.0,Public
31732,1.0,Public
133420,1.0,Public
6797,1.0,Public
18513,1.0,Public
67763,1.0,Public
6561,1.0,Public
108772,1.0,Public
94625,1.0,Public
132423,1.0,Public
33538,1.0,Public
23248,1.0,Public
21812,1.0,Public
91151,1.0,Public
37793,1.0,Public
30054,1.0,Public
141537,1.0,Public
93592,1.0,Public
1695,1.0,Public
70514,1.0,Public
12699,1.0,Public
25729,1.0,Public
115421,1.0,Public
63314,1.0,Public
92288,1.0,Public
92789,1.0,Public
47815,1.0,Public
28670,1.0,Public
112781,0.0,Public
108441,1.0,Public
66563,1.0,Public
89494,1.0,Public
124499,1.0,Public
62418,1.0,Public
83952,1.0,Public
84801,1.0,Public
104452,0.0,Public
111348,1.0,Public
108845,1.0,Public
36296,1.0,Public
42369,1.0,Public
97152,1.0,Public
30743,1.0,Public
78377,1.0,Public
85126,1.0,Public
51967,1.0,Public
123665,1.0,Public
73614,1.0,Public
71215,1.0,Public
56892,1.0,Public
113112,1.0,Public
120031,1.0,Public
40179,1.0,Public
39952,1.0,Public
74833,1.0,Public
59727,1.0,Public
55357,1.0,Public
102315,0.0,Public
90052,1.0,Public
56659,1.0,Public
75603,1.0,Public
58450,1.0,Public
87167,1.0,Public
32434,1.0,Public
81134,1.0,Public
67048,1.0,Public
112375,1.0,Public
116602,1.0,Public
56671,1.0,Public
65401,1.0,Public
118631,1.0,Public
15662,1.0,Public
42630,1.0,Public
16654,1.0,Public
110892,0.0,Public
126095,1.0,Public
133969,1.0,Public
38756,1.0,Public
81020,1.0,Public
27776,1.0,Public
128708,1.0,Public
127412,0.0,Public
84100,1.0,Public
84479,1.0,Public
48480,1.0,Public
49893,1.0,Public
15974,1.0,Public
32548,1.0,Public
7900,1.0,Public
97144,1.0,Public
94294,1.0,Public
45475,1.0,Public
8240,1.0,Public
131900,1.0,Public
100339,1.0,Public
68057,1.0,Public
42485,1.0,Public
2294,1.0,Public
14768,1.0,Public
54002,1.0,Public
117385,1.0,Public
63533,1.0,Public
126820,1.0,Public
124570,1.0,Public
76096,1.0,Public
98780,1.0,Public
131222,1.0,Public
51070,1.0,Public
110700,1.0,Public
47550,1.0,Public
107478,1.0,Public
7083,1.0,Public
133593,0.0,Public
28976,1.0,Public
96978,1.0,Public
52726,1.0,Public
12091,1.0,Public
136590,1.0,Public
12988,1.0,Public
114656,1.0,Public
67431,1.0,Public
118342,1.0,Public
19121,1.0,Public
103235,1.0,Public
33496,1.0,Public
127045,1.0,Public
61563,0.0,Public
14471,1.0,Public
77872,1.0,Public
104162,1.0,Public
113010,1.0,Public
87595,1.0,Public
79188,1.0,Public
33404,1.0,Public
42758,1.0,Public
125570,1.0,Public
134492,1.0,Public
142195,1.0,Public
15038,1.0,Public
113971,1.0,Public
124982,1.0,Public
78839,1.0,Public
64501,1.0,Public
76741,1.0,Public
63301,1.0,Public
134856,1.0,Public
456,1.0,Public
9466,0.0,Public
1504,0.0,Public
21005,1.0,Public
34585,1.0,Public
48136,1.0,Public
114595,1.0,Public
120196,0.0,Public
108460,1.0,Public
6111,1.0,Public
1642,1.0,Public
112608,1.0,Public
23416,1.0,Public
84184,1.0,Public
33180,1.0,Public
84600,1.0,Public
105526,1.0,Public
3098,1.0,Public
58823,1.0,Public
115900,1.0,Public
61443,1.0,Public
53546,1.0,Public
39511,1.0,Public
45455,1.0,Public
72288,0.0,Public
76198,1.0,Public
127026,1.0,Public
1764,1.0,Public
99495,1.0,Public
52916,1.0,Public
114643,1.0,Public
113287,1.0,Public
67566,1.0,Public
78277,1.0,Public
95107,1.0,Public
31524,1.0,Public
84055,1.0,Public
57031,1.0,Public
116525,1.0,Public
76877,1.0,Public
136919,1.0,Public
4650,1.0,Public
111241,1.0,Public
142913,1.0,Public
36002,1.0,Public
79099,1.0,Public
138046,1.0,Public
49710,1.0,Public
120293,1.0,Public
84659,1.0,Public
22601,1.0,Public
49199,1.0,Public
125382,1.0,Public
71481,1.0,Public
88119,1.0,Public
129158,1.0,Public
69148,1.0,Public
90167,1.0,Public
134636,1.0,Public
98786,1.0,Public
64005,1.0,Public
4699,1.0,Public
34514,1.0,Public
107111,1.0,Public
57714,0.0,Public
102816,1.0,Public
17334,1.0,Public
72065,1.0,Public
85145,1.0,Public
122176,1.0,Public
92497,1.0,Public
71229,0.0,Public
53262,1.0,Public
89521,1.0,Public
116496,1.0,Public
27482,1.0,Public
45806,0.0,Public
27329,1.0,Public
10766,1.0,Public
103012,1.0,Public
39980,0.0,Public
89467,1.0,Public
75062,1.0,Public
82746,1.0,Public
98329,1.0,Public
57355,1.0,Public
110514,1.0,Public
113900,1.0,Public
52624,1.0,Public
33514,1.0,Public
36630,1.0,Public
44760,1.0,Public
1356,0.0,Public
72697,1.0,Public
95287,1.0,Public
75499,1.0,Public
138360,1.0,Public
65910,1.0,Public
44695,0.0,Public
48607,1.0,Public
30858,1.0,Public
25675,1.0,Public
103621,1.0,Public
118439,0.0,Public
28257,1.0,Public
116988,1.0,Public
83078,1.0,Public
3214,1.0,Public
71676,1.0,Public
47198,0.0,Public
24888,1.0,Public
21747,1.0,Public
86283,1.0,Public
100895,1.0,Public
36612,0.0,Public
31823,1.0,Public
83805,1.0,Public
46194,0.0,Public
12584,1.0,Public
118775,1.0,Public
56974,1.0,Public
141765,1.0,Public
129248,0.0,Public
125336,1.0,Public
92411,1.0,Public
28570,1.0,Public
33731,1.0,Public
85926,1.0,Public
110657,1.0,Public
45804,1.0,Public
69263,1.0,Public
40831,1.0,Public
108525,1.0,Public
23944,1.0,Public
54946,1.0,Public
11110,1.0,Public
97055,1.0,Public
108844,1.0,Public
99864,1.0,Public
67047,1.0,Public
63421,1.0,Public
23979,1.0,Public
48757,1.0,Public
95829,1.0,Public
89397,1.0,Public
55293,1.0,Public
57891,1.0,Public
112722,1.0,Public
95238,1.0,Public
53252,1.0,Public
129505,1.0,Public
20379,1.0,Public
61336,1.0,Public
94575,1.0,Public
126660,0.0,Public
35977,1.0,Public
79118,1.0,Public
101301,1.0,Public
33324,1.0,Public
34169,1.0,Public
135709,1.0,Public
57105,1.0,Public
118307,1.0,Public
26595,0.0,Public
67772,1.0,Public
122927,1.0,Public
23326,1.0,Public
30442,1.0,Public
106153,1.0,Public
85400,1.0,Public
123697,1.0,Public
87676,1.0,Public
6602,0.0,Public
94202,1.0,Public
4263,1.0,Public
74426,1.0,Public
104339,1.0,Public
91558,1.0,Public
4788,1.0,Public
503,1.0,Public
76926,1.0,Public
6607,1.0,Public
136510,1.0,Public
100323,1.0,Public
135608,1.0,Public
102003,1.0,Public
115601,1.0,Public
68758,1.0,Public
100310,0.0,Public
123608,1.0,Public
84050,1.0,Public
85080,1.0,Public
31547,1.0,Public
112668,1.0,Public
90604,1.0,Public
13699,0.0,Public
82953,1.0,Public
113617,1.0,Public
16327,1.0,Public
99721,1.0,Public
136269,1.0,Public
126740,1.0,Public
24142,1.0,Public
134125,1.0,Public
7713,1.0,Public
50697,1.0,Public
36328,1.0,Public
30031,1.0,Public
61695,1.0,Public
38349,0.0,Public
137991,1.0,Public
72851,1.0,Public
17732,0.0,Public
62822,1.0,Public
141411,1.0,Public
12041,0.0,Public
64560,1.0,Public
51000,1.0,Public
27253,1.0,Public
37507,1.0,Public
38568,1.0,Public
33941,1.0,Public
21866,1.0,Public
30944,1.0,Public
17929,1.0,Public
22250,1.0,Public
97805,1.0,Public
143182,1.0,Public
115494,1.0,Public
109077,1.0,Public
48702,1.0,Public
39175,1.0,Public
92139,1.0,Public
115691,1.0,Public
116029,1.0,Public
140066,1.0,Public
109333,1.0,Public
141015,1.0,Public
81242,1.0,Public
106003,1.0,Public
107281,1.0,Public
131507,1.0,Public
23222,1.0,Public
72480,1.0,Public
103631,1.0,Public
4374,1.0,Public
134015,1.0,Public
116032,1.0,Public
43985,1.0,Public
135211,1.0,Public
102522,1.0,Public
139607,1.0,Public
132414,1.0,Public
103113,1.0,Public
54108,1.0,Public
11649,1.0,Public
66751,1.0,Public
85549,1.0,Public
39963,1.0,Public
132032,1.0,Public
36148,1.0,Public
61641,1.0,Public
108510,1.0,Public
37207,1.0,Public
18418,0.0,Public
117027,1.0,Public
83231,1.0,Public
117789,1.0,Public
60547,1.0,Public
52147,1.0,Public
38649,1.0,Public
91505,1.0,Public
109032,1.0,Public
33531,1.0,Public
17572,0.0,Public
64351,0.0,Public
89742,1.0,Public
11678,1.0,Public
21448,1.0,Public
46574,1.0,Public
2331,1.0,Public
105710,1.0,Public
27992,1.0,Public
47158,1.0,Public
116548,1.0,Public
3408,1.0,Public
132582,1.0,Public
130794,1.0,Public
61000,1.0,Public
99849,1.0,Public
58231,1.0,Public
23854,1.0,Public
70356,1.0,Public
103335,1.0,Public
63803,1.0,Public
76505,1.0,Public
59810,1.0,Public
13303,1.0,Public
116588,1.0,Public
123015,1.0,Public
116143,1.0,Public
85548,1.0,Public
17048,1.0,Public
44649,1.0,Public
72388,1.0,Public
11990,1.0,Public
100379,1.0,Public
68362,1.0,Public
135276,1.0,Public
887,1.0,Public
116533,1.0,Public
28802,1.0,Public
62708,0.0,Public
41073,1.0,Public
129516,1.0,Public
15700,1.0,Public
52922,1.0,Public
86389,1.0,Public
125422,1.0,Public
77423,1.0,Public
97634,1.0,Public
90965,1.0,Public
62996,1.0,Public
78172,1.0,Public
8437,1.0,Public
133308,1.0,Public
60409,1.0,Public
53490,1.0,Public
70507,1.0,Public
67345,1.0,Public
38655,1.0,Public
46437,1.0,Public
33104,1.0,Public
9352,1.0,Public
22221,1.0,Public
67149,1.0,Public
74491,1.0,Public
34001,1.0,Public
6229,1.0,Public
83641,1.0,Public
15670,0.0,Public
122882,1.0,Public
134961,1.0,Public
6945,1.0,Public
111732,1.0,Public
8426,0.0,Public
111289,1.0,Public
69453,1.0,Public
56244,1.0,Public
130812,1.0,Public
137461,1.0,Public
21418,1.0,Public
115484,1.0,Public
109815,1.0,Public
13369,1.0,Public
99177,1.0,Public
75888,1.0,Public
351,1.0,Public
3758,1.0,Public
76594,1.0,Public
90638,1.0,Public
114758,1.0,Public
37166,1.0,Public
131307,1.0,Public
16402,1.0,Public
126190,1.0,Public
56164,1.0,Public
55586,1.0,Public
9025,1.0,Public
91514,0.0,Public
73610,1.0,Public
122387,1.0,Public
32563,1.0,Public
133390,1.0,Public
75118,1.0,Public
33179,1.0,Public
88430,0.0,Public
140373,1.0,Public
28241,1.0,Public
53504,1.0,Public
122488,0.0,Public
31088,1.0,Public
33548,1.0,Public
65771,1.0,Public
99381,1.0,Public
45687,1.0,Public
18984,1.0,Public
130928,1.0,Public
77129,1.0,Public
46254,1.0,Public
113742,1.0,Public
36961,1.0,Public
28738,0.0,Public
116792,1.0,Public
80627,1.0,Public
98307,1.0,Public
105422,1.0,Public
98964,1.0,Public
78930,1.0,Public
11845,1.0,Public
121166,1.0,Public
8584,1.0,Public
52252,1.0,Public
142176,1.0,Public
111595,1.0,Public
112357,1.0,Public
125007,1.0,Public
142642,1.0,Public
16870,1.0,Public
91462,1.0,Public
121626,1.0,Public
127799,1.0,Public
10520,1.0,Public
35448,1.0,Public
90615,1.0,Public
19027,1.0,Public
114137,1.0,Public
54449,1.0,Public
54636,1.0,Public
41486,1.0,Public
112726,0.0,Public
31198,1.0,Public
73823,1.0,Public
55112,1.0,Public
32303,1.0,Public
87026,1.0,Public
66648,1.0,Public
16147,1.0,Public
16456,1.0,Public
54543,1.0,Public
45183,1.0,Public
17899,1.0,Public
138969,1.0,Public
131430,1.0,Public
120469,1.0,Public
43748,0.0,Public
129062,1.0,Public
12870,1.0,Public
8969,0.0,Public
57764,1.0,Public
41464,1.0,Public
55417,1.0,Public
81809,1.0,Public
89032,1.0,Public
70721,1.0,Public
140067,1.0,Public
22707,1.0,Public
92129,1.0,Public
79972,1.0,Public
42527,1.0,Public
100869,1.0,Public
99619,1.0,Public
128594,1.0,Public
130646,1.0,Public
39642,1.0,Public
101902,1.0,Public
63384,1.0,Public
91506,1.0,Public
90544,1.0,Public
100082,1.0,Public
20813,1.0,Public
36205,1.0,Public
86356,1.0,Public
105515,1.0,Public
106492,1.0,Public
136647,1.0,Public
6974,1.0,Public
28290,0.0,Public
11257,1.0,Public
28487,1.0,Public
67615,1.0,Public
81786,1.0,Public
72194,1.0,Public
5271,1.0,Public
109593,1.0,Public
134781,1.0,Public
121098,1.0,Public
21072,1.0,Public
60967,1.0,Public
33152,1.0,Public
77998,1.0,Public
74770,0.0,Public
132842,1.0,Public
86673,1.0,Public
50439,1.0,Public
139169,1.0,Public
44161,1.0,Public
36649,1.0,Public
67434,1.0,Public
87923,1.0,Public
78756,1.0,Public
131782,1.0,Public
38158,1.0,Public
72286,1.0,Public
45369,1.0,Public
106184,1.0,Public
141817,1.0,Public
71538,1.0,Public
42868,1.0,Public
100653,1.0,Public
30496,1.0,Public
128863,1.0,Public
65400,1.0,Public
94504,1.0,Public
85900,1.0,Public
49694,1.0,Public
18870,1.0,Public
70511,1.0,Public
12797,1.0,Public
123772,1.0,Public
38001,1.0,Public
16969,1.0,Public
24666,1.0,Public
79040,1.0,Public
135145,1.0,Public
46786,1.0,Public
74703,1.0,Public
119537,1.0,Public
66834,1.0,Public
40448,1.0,Public
108041,0.0,Public
38510,1.0,Public
100719,0.0,Public
108672,1.0,Public
86155,1.0,Public
87906,1.0,Public
14053,1.0,Public
115087,1.0,Public
118733,1.0,Public
82842,1.0,Public
125077,1.0,Public
94288,1.0,Public
83856,1.0,Public
52244,1.0,Public
107695,1.0,Public
75452,1.0,Public
39548,1.0,Public
142827,1.0,Public
95104,1.0,Public
87512,1.0,Public
90097,1.0,Public
81504,1.0,Public
89499,1.0,Public
71177,1.0,Public
78317,1.0,Public
125902,1.0,Public
125843,1.0,Public
92703,1.0,Public
140032,1.0,Public
78200,1.0,Public
122100,1.0,Public
62444,1.0,Public
117380,0.0,Public
38631,1.0,Public
96261,1.0,Public
6210,1.0,Public
42475,1.0,Public
99648,1.0,Public
65995,1.0,Public
2287,1.0,Public
46614,1.0,Public
34309,1.0,Public
136085,0.0,Public
139381,1.0,Public
6498,1.0,Public
133485,0.0,Public
49731,1.0,Public
103314,1.0,Public
991,1.0,Public
131502,1.0,Public
62817,1.0,Public
37037,1.0,Public
40250,1.0,Public
122730,1.0,Public
96249,1.0,Public
42833,1.0,Public
76489,1.0,Public
15055,1.0,Public
54563,0.0,Public
100926,1.0,Public
31033,1.0,Public
31974,0.0,Public
82425,1.0,Public
9292,1.0,Public
11279,1.0,Public
5101,0.0,Public
36916,1.0,Public
88552,1.0,Public
2177,1.0,Public
41544,0.0,Public
15546,1.0,Public
89553,1.0,Public
41231,1.0,Public
63275,1.0,Public
7141,1.0,Public
42715,1.0,Public
117077,1.0,Public
80428,1.0,Public
21730,1.0,Public
47300,1.0,Public
252,1.0,Public
59858,1.0,Public
3986,1.0,Public
16786,1.0,Public
67890,1.0,Public
113705,1.0,Public
130511,0.0,Public
1701,1.0,Public
114744,1.0,Public
119437,1.0,Public
121870,1.0,Public
27233,1.0,Public
68230,1.0,Public
92369,1.0,Public
26839,1.0,Public
30774,1.0,Public
139260,1.0,Public
36802,1.0,Public
34211,1.0,Public
24742,1.0,Public
41348,0.0,Public
130724,0.0,Public
112247,1.0,Public
125952,0.0,Public
119835,0.0,Public
79120,1.0,Public
3804,1.0,Public
82399,1.0,Public
25460,1.0,Public
71202,1.0,Public
65252,1.0,Public
135535,1.0,Public
47532,1.0,Public
61026,1.0,Public
39669,1.0,Public
61260,1.0,Public
58384,1.0,Public
105020,1.0,Public
86786,1.0,Public
75556,1.0,Public
104475,0.0,Public
68951,1.0,Public
99282,1.0,Public
3892,1.0,Public
118462,1.0,Public
87668,1.0,Public
94273,1.0,Public
81091,1.0,Public
75995,1.0,Public
20053,1.0,Public
132809,1.0,Public
41510,1.0,Public
